"soda_id","title","type","description","updated_at","page_views_total","domain_category"
"wifq-a78y","Chicago Public Schools - High School Attendance Boundaries SY0708","map","Attendance boundaries for high schools in the Chicago Public Schools district for school year 2007-2008. Generally, all students in the applicable high school grades who live within one of these bound","2024-04-24T18:49:34.000Z",1489,"Education"
"28gg-hrcn","Public Health Department Events - For Adults","filter","List of public events sponsored by the Chicago Department of Public Health","2026-05-24T15:13:02.000Z",1487,"Events"
"fiya-x94p","Street Center Lines (deprecated October 2014)","map","Street center lines in Chicago. The data can be viewed on the Chicago Data Portal with a web browser. However, to view or use the files outside of a web browser, you will need to use compression softw","2024-02-14T23:31:08.000Z",1484,"Transportation"
"brmx-e6cy","Public Health Department Events - Immunization","filter","List of public events sponsored by the Chicago Department of Public Health","2026-05-24T15:13:02.000Z",1481,"Events"
"a7w6-arku","Past 6 months","filter","All 311 calls for open and vacant buildings reported to the City of Chicago since January 1, 2010. The information is updated daily with the previous day's calls added to the records. The data set pro","2025-01-28T21:56:32.000Z",1481,"Service Requests"
"74p9-q2aq","CensusTractsTIGER2010","dataset","Census tract boundaries in Chicago. The data can be viewed on the Chicago Data Portal with a web browser. However, to view or use the files outside of a web browser, you will need to use compression s","2024-12-02T20:33:37.000Z",1471,"Facilities & Geographic Boundaries"
"hwpp-nx6b","Performance Metrics - Streets & Sanitation - Tree Debris","dataset","After extreme weather events, the Bureau of Forestry Tree Emergency is deployed to remove plant debris blocking or cluttering the public way. This metric tracks the average number of days the Departme","2024-02-06T17:21:49.000Z",1470,"Administration & Finance"
"gnny-5yue","Amounts Summarized by FY, Type, Activity","filter","","2025-01-15T07:52:32.000Z",1468,"Community & Economic Development"
"ttjb-ayff","Additional Dwelling Unit Areas","dataset","Areas eligible for Additional Dwelling Unit permits. <a href=""https://www.chicago.gov/content/dam/city/depts/doh/adu/adu_ordinance.pdf"">Ordinance O2020-2850</a>, passed in December 2020, creates five ","2021-07-15T15:57:12.000Z",1464,"Buildings"
"esuh-pijk","Transportation Network Providers Drivers by Month","chart","Chart of driver counts by month, with the ability to filter to subsets of drivers.","2026-04-24T17:45:03.000Z",1458,"Transportation"
"k5us-juc5","Halloweek On the Block Events","dataset","Chicago Halloweek is the City of Chicago's annual campaign to connect residents to Halloween related events, activations, and resources the last week in October. Events during Halloweek include Hallow","2023-10-02T21:37:34.000Z",1456,"Events"
"vfmh-nkyk","Chicago Public Schools - School Locations SY2122","dataset","Locations of educational units in the Chicago Public School District for school year 2021-2022.

This dataset is in a forma​​t for spatial datasets that is inherently tabular but allows for a map as","2025-09-29T22:04:46.000Z",1453,"Education"
"wx6p-7ds5","Libraries - 2024 Holds Placed by Location","dataset","Patrons may place holds on desired materials either online or by contacting any CPL location. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson region","2025-01-27T18:24:25.000Z",1450,"Education"
"jh9b-2u3f","Chicago Energy Benchmarking - 2019 Data Reported in 2020 - Map","map","Map of Energy Benchmarking buildings and their reported data for the single year indicated.","2025-02-05T17:38:17.000Z",1447,"Environment & Sustainable Development"
"28nh-39r3","Christmas Tree Recycling Locations 2014","dataset","Locations provided by the city to recycle Christmas trees from January 4 through January 18, 2014. For more information, see http://www.cityofchicago.org/city/en/depts/streets/provdrs/streets_san/news","2018-07-11T20:43:43.000Z",1440,"Environment & Sustainable Development"
"hh4t-tnq8","Beach Lab Data - Culture Tests","filter","The Chicago Park District tests water samples at beaches along Chicago's Lake Michigan lakefront, which it tests for E. coli in order to monitor swimming safety.  Multiple samples may be taken from a ","2026-05-23T17:00:22.000Z",1437,"Parks & Recreation"
"9agw-t8ec","Lobbyist Data - Lobbyists by Name - 2012","filter","A list and count of all unique lobbyists from registrations filed in 2012. This view is created based on lobbyists registrations from 2012 to present.","2025-01-15T02:05:41.000Z",1437,"Ethics"
"jpfu-k3rv","Snow Alerts","dataset","","2013-07-25T19:41:53.000Z",1437,"Environment & Sustainable Development"
"2crr-p7gd","Budget - 2024 Budget Recommendations - Appropriations - Graph","chart","2024 Budget Recommendations - Appropriations bar chart by department.","2023-11-21T21:55:23.000Z",1433,"Administration & Finance"
"72b6-8fe8","Wards","dataset","Ward boundaries in Chicago from May 2003 to May 2015, corresponding to the dates when a new City Council is sworn in, based on the immediately preceding elections.  Neither this description nor the da","2026-03-09T21:19:52.000Z",1432,"Facilities & Geographic Boundaries"
"v5qm-a67f","Libraries - 2020 Circulation by Location","dataset","Circulation figures include new checkouts as well as renewals. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighb","2021-02-26T23:29:32.000Z",1432,"Education"
"j5by-mhxr","Public Health Department Events - Back to School","filter","List of public events sponsored by the Chicago Department of Public Health","2026-05-24T15:13:02.000Z",1431,"Events"
"6v4c-vqh3","Libraries - 2023 Circulation by Location","dataset","Circulation figures include new checkouts, renewals, downloadable media, Talking Book and Braille downloadable materials. Chicago Public Library consists of the Harold Washington Library Center, Sulze","2025-05-27T15:46:56.000Z",1431,"Education"
"pxyq-qhyd","CPD_Park_Art","dataset","Inventory of public art located on Chicago Park District premises as of November 4, 2016.","2024-11-13T17:45:24.000Z",1429,"Parks & Recreation"
"56cp-u89f","Chicago Public Schools - School Locations SY1213","map","Locations of educational units in the Chicago Public School District for school year 2012-2013. To view or use these shapefiles, compression software, such as 7-Zip, and special GIS software, such as ","2024-04-24T18:50:10.000Z",1426,"Education"
"qsgm-ub2r","Chicago Public Schools - School Locations SY0910","map","Locations of educational units in the Chicago Public School District for school year 2009-2010. To view or use these shapefiles, compression software, such as 7-Zip, and special GIS software, such as ","2024-04-24T18:51:11.000Z",1424,"Education"
"7aze-tpzr","Performance Metrics - Innovation & Technology - Map Chicago Website Availability","dataset","The Map Chicago Website allows users to view neighborhoods, communities, political boundaries and points of interest throughout the city of Chicago. The percentage of the Map Chicago website uptime, t","2011-09-27T23:30:12.000Z",1421,"Administration & Finance"
"e5cq-t86i","Budget - 2025 Budget Ordinance - Revenue","dataset","The Annual Appropriation Ordinance is the final City operating budget as approved by the City Council. It reflects the City’s operating budget at the beginning of the fiscal year on January 1, 2025.

","2024-12-20T22:58:55.000Z",1420,"Administration & Finance"
"t7bb-engy","Boundaries - Zoning Districts (deprecated October 2016)","map","OUTDATED. See the current data at https://data.cityofchicago.org/d/7cve-jgbp -- Zoning district boundaries by type and classification.Chicago is divided into zoning districts that regulate land use ac","2024-04-24T18:49:43.000Z",1420,"Community & Economic Development"
"hyj3-cie4","Libraries - 2021 Holds Placed by Location","dataset","Patrons may place holds on desired materials either online or by contacting any CPL location. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson region","2022-01-24T20:23:50.000Z",1419,"Education"
"6t9t-2gbi","Chicago Park District: Movies in the Parks 2016","dataset","List of all Movies in the Parks events. This list is a one-time upload and cancellations will not be updated. Please visit the Chicago Park District website or call the Movies in the Parks hotline at ","2025-05-01T15:44:37.000Z",1418,"Parks & Recreation"
"5ihw-cbdn","Chicago Public Schools - Elementary School Attendance Boundaries SY2425","dataset","Attendance boundaries for elementary schools in the Chicago Public Schools district for school year 2024-2025. Generally, all students in the applicable elementary school grades who live within one of","2025-09-29T21:53:38.000Z",1414,"Education"
"9t2v-83d8","COVID-19 Daily Rolling Average Chicago Death Rates by Age - Historical","chart","This dataset on which this chart depends is historical only and ends at 5/17/2024. Date is the end date of a seven-day window over which the number of daily deaths is averaged before using population ","2024-05-24T20:06:57.000Z",1411,"Health & Human Services"
"3dhs-m3w4","Chicago Public Schools - School Profile Information SY2425","dataset","School profile information for all schools in the Chicago Public School district for the school year 2024-2025.

* Data set is no longer being updated when data set for next year is created","2024-11-10T23:30:17.000Z",1410,"Education"
"8xqq-2zud","Budget - 2023 Budget Recommendations - Positions and Salaries - Chart","chart","2023 Budget Recommendations - Positions and Salaries bar chart by department.","2022-09-30T20:39:37.000Z",1406,"Administration & Finance"
"btuv-tuhu","Libraries -  2015 Circulation by Location","dataset","Circulation figures include new checkouts as well as renewals. The Chicago Public Library consists of the Harold Washington Library Center, Sulzer and Woodson regional libraries and over 70 neighborho","2016-01-11T18:48:51.000Z",1403,NA
"wrvx-zpw5","Performance Metrics - Chicago Park District - Park Security Checks","dataset","The Security Department ensures the safety and security of patrons, employees and facilities in Chicago’s Parks. The data that is displayed below represents the total number of security checks that st","2012-08-03T19:17:00.000Z",1400,"Administration & Finance"
"drnp-neza","Christmas Tree Recycling Locations (2016 - current)","dataset","Locations provided by the city to recycle Christmas trees from January 3 through January 21, 2017. These locations were established in 2016. For more information, see http://chicagorecycles.org","2018-07-11T20:44:33.000Z",1399,"Environment & Sustainable Development"
